# Train loss, Test loss
1.049837470054626465e-01,1.383534371852874756e-01
9.040969610214233398e-02,1.196788102388381958e-01
7.592714577913284302e-02,1.000621393322944641e-01
6.307388842105865479e-02,8.062377572059631348e-02
5.125997960567474365e-02,6.184628978371620178e-02
4.156745970249176025e-02,4.866207018494606018e-02
3.239324316382408142e-02,4.023081809282302856e-02
2.694328315556049347e-02,3.382551297545433044e-02
2.075399085879325867e-02,2.577348239719867706e-02
1.522686239331960678e-02,1.857132650911808014e-02
1.218168064951896667e-02,1.481121685355901718e-02
1.325414888560771942e-02,1.654591970145702362e-02
1.406793016940355301e-02,1.856629177927970886e-02
1.047412771731615067e-02,1.462800055742263794e-02
7.421958260238170624e-03,1.078561227768659592e-02
7.743010297417640686e-03,1.095624081790447235e-02
9.230996482074260712e-03,1.196673791855573654e-02
9.689766913652420044e-03,1.153166312724351883e-02
8.642319589853286743e-03,9.697512723505496979e-03
7.158439140766859055e-03,8.281083777546882629e-03
6.667168345302343369e-03,9.398914873600006104e-03
7.100945804268121719e-03,1.203316729515790939e-02
7.285980507731437683e-03,1.301037054508924484e-02
6.887427531182765961e-03,1.174184586852788925e-02
6.160710938274860382e-03,9.282376617193222046e-03
5.761141888797283173e-03,7.474756799638271332e-03
5.963105708360671997e-03,6.920177955180406570e-03
6.217913702130317688e-03,6.801359821110963821e-03
5.979627836495637894e-03,6.350731477141380310e-03
5.337446462363004684e-03,5.708022508770227432e-03
4.794542212039232254e-03,5.454133730381727219e-03
4.688652697950601578e-03,5.776066798716783524e-03
4.845723044127225876e-03,6.141847930848598480e-03
4.824082367122173309e-03,5.911203101277351379e-03
4.538507200777530670e-03,5.192992277443408966e-03
4.372395109385251999e-03,4.685397259891033173e-03
4.482573363929986954e-03,4.642126150429248810e-03
4.632101859897375107e-03,4.762567114084959030e-03
4.622374661266803741e-03,4.792960360646247864e-03
4.477354697883129120e-03,4.772596992552280426e-03
4.346128087490797043e-03,4.856233019381761551e-03
4.357694182544946671e-03,5.104267504066228867e-03
4.465372301638126373e-03,5.366115365177392960e-03
4.485779441893100739e-03,5.373492836952209473e-03
4.364460241049528122e-03,5.101883783936500549e-03
4.254561848938465118e-03,4.816418979316949844e-03
4.251528531312942505e-03,4.682659637182950974e-03
4.281590227037668228e-03,4.632779397070407867e-03
4.249286372214555740e-03,4.568357951939105988e-03
4.167609848082065582e-03,4.502803087234497070e-03
4.106042440980672836e-03,4.504656419157981873e-03
4.118277691304683685e-03,4.612277261912822723e-03
4.156173672527074814e-03,4.741590004414319992e-03
4.138849675655364990e-03,4.770931787788867950e-03
4.083450417965650558e-03,4.708095453679561615e-03
4.063209518790245056e-03,4.655504133552312851e-03
4.089861176908016205e-03,4.658677149564027786e-03
4.114832263439893723e-03,4.675799515098333359e-03
4.095657728612422943e-03,4.667164292186498642e-03
4.056701902300119400e-03,4.651570692658424377e-03
4.043538589030504227e-03,4.663270432502031326e-03
4.056991543620824814e-03,4.677472636103630066e-03
4.056567791849374771e-03,4.629005677998065948e-03
4.026902839541435242e-03,4.515418782830238342e-03
4.004301037639379501e-03,4.412266425788402557e-03
4.009718075394630432e-03,4.366010893136262894e-03
4.016739781945943832e-03,4.357376601547002792e-03
4.002475645393133163e-03,4.361052997410297394e-03
3.981464542448520660e-03,4.388313274830579758e-03
3.977367654442787170e-03,4.451213404536247253e-03
3.984919749200344086e-03,4.516785964369773865e-03
3.981773741543292999e-03,4.534471780061721802e-03
3.968164790421724319e-03,4.499950911849737167e-03
3.961551468819379807e-03,4.447619430720806122e-03
3.963420167565345764e-03,4.402844235301017761e-03
3.961132839322090149e-03,4.365584347397089005e-03
3.951216116547584534e-03,4.335489124059677124e-03
3.943199757486581802e-03,4.319824744015932083e-03
3.942067734897136688e-03,4.317464772611856461e-03
3.940753638744354248e-03,4.314247518777847290e-03
3.933158703148365021e-03,4.301142878830432892e-03
3.924525342881679535e-03,4.284569527953863144e-03
3.919696900993585587e-03,4.274172708392143250e-03
3.916006535291671753e-03,4.271519370377063751e-03
3.909477498382329941e-03,4.274274688214063644e-03
3.901351941749453545e-03,4.280290100723505020e-03
3.894785651937127113e-03,4.284763243049383163e-03
3.889069892466068268e-03,4.278511740267276764e-03
3.881662851199507713e-03,4.254393745213747025e-03
3.872756613418459892e-03,4.216486588120460510e-03
3.864570287987589836e-03,4.175678361207246780e-03
3.857370000332593918e-03,4.140964709222316742e-03
3.849185071885585785e-03,4.115164745599031448e-03
3.839325625449419022e-03,4.097227007150650024e-03
3.829013789072632790e-03,4.084615502506494522e-03
3.818957600742578506e-03,4.072581417858600616e-03
3.808231325820088387e-03,4.054654389619827271e-03
3.795824712142348289e-03,4.026999231427907944e-03
3.782526822760701180e-03,3.991155419498682022e-03
3.768902970477938652e-03,3.950932528823614120e-03
3.754231845960021019e-03,3.908319398760795593e-03
3.737824503332376480e-03,3.863895544782280922e-03
3.720143344253301620e-03,3.819020465016365051e-03
3.701659850776195526e-03,3.775401972234249115e-03
3.681755391880869865e-03,3.733815159648656845e-03
3.659733803942799568e-03,3.695082152262330055e-03
3.635854227468371391e-03,3.660935210064053535e-03
3.608159953728318214e-03,3.636770881712436676e-03
3.579709446057677269e-03,3.621290437877178192e-03
3.548680804669857025e-03,3.613381879404187202e-03
3.514870302751660347e-03,3.619697643443942070e-03
3.479569917544722557e-03,3.655356122180819511e-03
3.445828566327691078e-03,3.727223258465528488e-03
3.444012487307190895e-03,3.817931981757283211e-03
3.422997193410992622e-03,3.846409264951944351e-03
3.362917574122548103e-03,3.778546350076794624e-03
3.341511590406298637e-03,3.689533099532127380e-03
3.314303234219551086e-03,3.602715209126472473e-03
3.295171773061156273e-03,3.543236525729298592e-03
3.270028857514262199e-03,3.514819545671343803e-03
3.252592170611023903e-03,3.532534232363104820e-03
3.229151945561170578e-03,3.590931883081793785e-03
3.225511871278285980e-03,3.681041998788714409e-03
3.216656856238842010e-03,3.700010245665907860e-03
3.190781455487012863e-03,3.619082504883408546e-03
3.180559026077389717e-03,3.542948281392455101e-03
3.166703274473547935e-03,3.481443505734205246e-03
3.152175340801477432e-03,3.441069507971405983e-03
3.133712103590369225e-03,3.398072207346558571e-03
3.116791602224111557e-03,3.358586458489298820e-03
3.111219732090830803e-03,3.343716962262988091e-03
3.104593837633728981e-03,3.347133053466677666e-03
3.092614468187093735e-03,3.343223594129085541e-03
3.086946206167340279e-03,3.350729355588555336e-03
3.079436719417572021e-03,3.369722748175263405e-03
3.067576792091131210e-03,3.377616172656416893e-03
3.058424917981028557e-03,3.355270950123667717e-03
3.044901182875037193e-03,3.317283932119607925e-03
3.035775618627667427e-03,3.289835527539253235e-03
3.027931554242968559e-03,3.290588967502117157e-03
3.018694464117288589e-03,3.320105141028761864e-03
3.004186553880572319e-03,3.344061318784952164e-03
2.987007144838571548e-03,3.360327100381255150e-03
2.974343020468950272e-03,3.369926707819104195e-03
2.966735744848847389e-03,3.362924791872501373e-03
2.952535636723041534e-03,3.338872687891125679e-03
2.941070590168237686e-03,3.299166215583682060e-03
2.927685622125864029e-03,3.274457529187202454e-03
2.916535129770636559e-03,3.269046545028686523e-03
2.905670786276459694e-03,3.271838650107383728e-03
2.893513068556785583e-03,3.273369977250695229e-03
2.879588631913065910e-03,3.270925022661685944e-03
2.868120325729250908e-03,3.266402287408709526e-03
2.853982849046587944e-03,3.268810454756021500e-03
2.839908702298998833e-03,3.267717547714710236e-03
2.826935378834605217e-03,3.259039251133799553e-03
2.814485924318432808e-03,3.248406341299414635e-03
2.803178504109382629e-03,3.225396620109677315e-03
2.792578889057040215e-03,3.214923199266195297e-03
2.780539449304342270e-03,3.215592820197343826e-03
2.777222078293561935e-03,3.206373192369937897e-03
2.767206635326147079e-03,3.201371058821678162e-03
2.754369284957647324e-03,3.204338951036334038e-03
2.780134789645671844e-03,3.178420476615428925e-03
2.788989571854472160e-03,3.151859389618039131e-03
2.764615230262279510e-03,3.077392233535647392e-03
2.763861324638128281e-03,3.034714376553893089e-03
2.767256461083889008e-03,3.020968521013855934e-03
2.741219941526651382e-03,2.996360650286078453e-03
2.730099484324455261e-03,3.006618702784180641e-03
2.731746528297662735e-03,3.037554211914539337e-03
2.717385999858379364e-03,3.048621816560626030e-03
2.705711638554930687e-03,3.070045961067080498e-03
2.700956538319587708e-03,3.100211033597588539e-03
2.687130821868777275e-03,3.059142734855413437e-03
2.687935484573245049e-03,3.041728166863322258e-03
2.677307231351733208e-03,2.998958574607968330e-03
2.663680352270603180e-03,2.953219227492809296e-03
2.662716200575232506e-03,2.946667606011033058e-03
2.653508214280009270e-03,2.965179737657308578e-03
2.633681287989020348e-03,3.000297816470265388e-03
2.624909393489360809e-03,3.060452872887253761e-03
2.616822719573974609e-03,3.119026776403188705e-03
2.610691823065280914e-03,3.128767712041735649e-03
2.603124361485242844e-03,3.086799290031194687e-03
2.587525872513651848e-03,3.041914198547601700e-03
2.584938891232013702e-03,3.025496611371636391e-03
2.577719977125525475e-03,3.002603538334369659e-03
2.575266174972057343e-03,3.002764191478490829e-03
2.568681491538882256e-03,2.997426316142082214e-03
2.557291649281978607e-03,2.984183141961693764e-03
2.549211028963327408e-03,2.989276545122265816e-03
2.542112255468964577e-03,3.020427422598004341e-03
2.532277489081025124e-03,3.058115020394325256e-03
2.528315177187323570e-03,3.110259538516402245e-03
2.528320299461483955e-03,3.123414469882845879e-03
2.516218228265643120e-03,3.094404703006148338e-03
2.511908998712897301e-03,3.035594476386904716e-03
2.510196762159466743e-03,2.997684990987181664e-03
2.508166711777448654e-03,2.992337569594383240e-03
