# Train loss, Test loss
4.132667090743780136e-03,1.192509569227695465e-02
4.133775364607572556e-03,1.192475948482751846e-02
4.108836874365806580e-03,1.167089212685823441e-02
4.151038825511932373e-03,1.153182517737150192e-02
4.110766574740409851e-03,1.158677786588668823e-02
4.130146466195583344e-03,1.161936111748218536e-02
4.127245862036943436e-03,1.184258423745632172e-02
4.126061685383319855e-03,1.185204740613698959e-02
4.119223449379205704e-03,1.165523007512092590e-02
4.137599375098943710e-03,1.156164612621068954e-02
4.115022253245115280e-03,1.165812741965055466e-02
4.110203590244054794e-03,1.170735992491245270e-02
4.119902849197387695e-03,1.176814734935760498e-02
4.116846248507499695e-03,1.188615988940000534e-02
4.117933567613363266e-03,1.192479021847248077e-02
4.103931598365306854e-03,1.172251347452402115e-02
4.127021878957748413e-03,1.156371925026178360e-02
4.104983061552047729e-03,1.159883942455053329e-02
4.101598635315895081e-03,1.168957911431789398e-02
4.101355094462633133e-03,1.178961712867021561e-02
4.105762112885713577e-03,1.186610292643308640e-02
4.102595616132020950e-03,1.184811629354953766e-02
4.096073098480701447e-03,1.171412784606218338e-02
4.099066369235515594e-03,1.164100412279367447e-02
4.098004661500453949e-03,1.166207715868949890e-02
4.095098003745079041e-03,1.172661781311035156e-02
4.095227457582950592e-03,1.180643495172262192e-02
4.095126874744892120e-03,1.182024460285902023e-02
4.096576943993568420e-03,1.172270718961954117e-02
4.098433069884777069e-03,1.162787154316902161e-02
4.095843061804771423e-03,1.162909995764493942e-02
4.090904258191585541e-03,1.170986611396074295e-02
4.091321025043725967e-03,1.174756046384572983e-02
4.092779941856861115e-03,1.176417153328657150e-02
4.092423710972070694e-03,1.175090670585632324e-02
4.088447894901037216e-03,1.174399163573980331e-02
4.086378030478954315e-03,1.173694711178541183e-02
4.087415989488363266e-03,1.173731684684753418e-02
4.086831118911504745e-03,1.173235010355710983e-02
4.084042273461818695e-03,1.177731808274984360e-02
9.765088558197021484e-03,1.779522188007831573e-02
1.366913411766290665e-02,2.258176729083061218e-02
1.127422600984573364e-02,1.850931905210018158e-02
9.461329318583011627e-03,1.347998343408107758e-02
1.054541673511266708e-02,1.390145439654588699e-02
