# Train loss, Test loss
2.174581401050090790e-03,2.909604925662279129e-03
1.981534995138645172e-03,2.593843266367912292e-03
2.037370111793279648e-03,2.565584378316998482e-03
2.147217746824026108e-03,2.612937474623322487e-03
2.175792120397090912e-03,2.536237239837646484e-03
2.246910240501165390e-03,2.479180460795760155e-03
2.362855942919850349e-03,2.500969450920820236e-03
2.352931769564747810e-03,2.468103542923927307e-03
2.274716272950172424e-03,2.445103134959936142e-03
2.238555811345577240e-03,2.505473792552947998e-03
2.173684304580092430e-03,2.535423962399363518e-03
2.062172628939151764e-03,2.528500743210315704e-03
1.996254548430442810e-03,2.602793276309967041e-03
1.964887604117393494e-03,2.691869623959064484e-03
1.896206871606409550e-03,2.641272731125354767e-03
1.843846170231699944e-03,2.532490529119968414e-03
1.832516049034893513e-03,2.464995021000504494e-03
1.804839354008436203e-03,2.412499627098441124e-03
1.778239849954843521e-03,2.391322748735547066e-03
1.793033676221966743e-03,2.410209504887461662e-03
1.802685437723994255e-03,2.381121041253209114e-03
1.796312630176544189e-03,2.306948648765683174e-03
1.810789108276367188e-03,2.273258985951542854e-03
1.819137018173933029e-03,2.267807722091674805e-03
1.805903855711221695e-03,2.269415184855461121e-03
1.801898470148444176e-03,2.295465441420674324e-03
1.798355136997997761e-03,2.307486720383167267e-03
1.780698308721184731e-03,2.274923725053668022e-03
1.772896503098309040e-03,2.241482492536306381e-03
1.771757728420197964e-03,2.224522177129983902e-03
1.763918902724981308e-03,2.218204783275723457e-03
1.762836007401347160e-03,2.234817482531070709e-03
1.765952445566654205e-03,2.259305678308010101e-03
1.759464037604629993e-03,2.265274059027433395e-03
1.753640593960881233e-03,2.269224030897021294e-03
1.750081195496022701e-03,2.284978982061147690e-03
1.740278443321585655e-03,2.307445509359240532e-03
1.732579665258526802e-03,2.336080884560942650e-03
1.730328076519072056e-03,2.354322466999292374e-03
1.726444112136960030e-03,2.341867191717028618e-03
1.725606969557702541e-03,2.315310295671224594e-03
1.729104202240705490e-03,2.295995596796274185e-03
1.730543095618486404e-03,2.286087954416871071e-03
1.732098404318094254e-03,2.285109832882881165e-03
1.734272809699177742e-03,2.284919377416372299e-03
1.732622971758246422e-03,2.276295330375432968e-03
1.730236574076116085e-03,2.268118318170309067e-03
1.728458562865853310e-03,2.270055236294865608e-03
1.724969944916665554e-03,2.281653927639126778e-03
1.722522778436541557e-03,2.298877807334065437e-03
1.721560372970998287e-03,2.309314906597137451e-03
1.719701569527387619e-03,2.302945125848054886e-03
1.718646730296313763e-03,2.287868177518248558e-03
1.718147890642285347e-03,2.275311388075351715e-03
1.716612023301422596e-03,2.269022865220904350e-03
1.715484424494206905e-03,2.267773961648344994e-03
1.714445999823510647e-03,2.265175338834524155e-03
1.712710713036358356e-03,2.258766908198595047e-03
1.711571356281638145e-03,2.254604594781994820e-03
1.710511394776403904e-03,2.257084008306264877e-03
1.709136180579662323e-03,2.265542745590209961e-03
1.708274823613464832e-03,2.275241073220968246e-03
1.707197399809956551e-03,2.279198262840509415e-03
1.705792499706149101e-03,2.276771469041705132e-03
1.704632537439465523e-03,2.273610560223460197e-03
1.703135669231414795e-03,2.273555612191557884e-03
1.701487693935632706e-03,2.276450162753462791e-03
1.699992921203374863e-03,2.278598956763744354e-03
1.698197680525481701e-03,2.276882296428084373e-03
1.696387073025107384e-03,2.273678779602050781e-03
1.694603124633431435e-03,2.272998681291937828e-03
1.692570280283689499e-03,2.275445731356739998e-03
1.690592034719884396e-03,2.277908846735954285e-03
1.688561751507222652e-03,2.276037586852908134e-03
1.686395728029310703e-03,2.269457327201962471e-03
1.684330869466066360e-03,2.262330846861004829e-03
