# Train loss, Test loss
4.219191323500126600e-04,7.398013840429484844e-04
4.195638466626405716e-04,7.342828903347253799e-04
4.173544584773480892e-04,7.296557305380702019e-04
4.152107867412269115e-04,7.249803165905177593e-04
4.131083551328629255e-04,7.194051286205649376e-04
4.110506561119109392e-04,7.131165475584566593e-04
4.090056754648685455e-04,7.071042200550436974e-04
4.069962888024747372e-04,7.021346827968955040e-04
4.050848656333982944e-04,6.979607278481125832e-04
4.032256838399916887e-04,6.934311240911483765e-04
4.013452562503516674e-04,6.879941211082041264e-04
3.995455917902290821e-04,6.821851711720228195e-04
3.978017775807529688e-04,6.772591150365769863e-04
3.960664034821093082e-04,6.738938391208648682e-04
3.943785559386014938e-04,6.717317737638950348e-04
3.927401266992092133e-04,6.696547497995197773e-04
3.909845254383981228e-04,6.668163696303963661e-04
3.894013643730431795e-04,6.634911405853927135e-04
3.878713177982717752e-04,6.601783097721636295e-04
3.863494493998587132e-04,6.570182740688323975e-04
3.848485939670354128e-04,6.536575965583324432e-04
3.833748342003673315e-04,6.496497662737965584e-04
3.819096018560230732e-04,6.446024053730070591e-04
3.804677398875355721e-04,6.400047568604350090e-04
3.790539631154388189e-04,6.360153201967477798e-04
3.776535450015217066e-04,6.326704169623553753e-04
3.762705891858786345e-04,6.295824423432350159e-04
3.749058814719319344e-04,6.263197283260524273e-04
3.735483915079385042e-04,6.229031714610755444e-04
3.721991379279643297e-04,6.196264876052737236e-04
3.708613512571901083e-04,6.166249513626098633e-04
3.695311315823346376e-04,6.138783064670860767e-04
3.682084789033979177e-04,6.110994727350771427e-04
3.668951976578682661e-04,6.082112086005508900e-04
3.655864857137203217e-04,6.053674733266234398e-04
3.643028030637651682e-04,6.026730407029390335e-04
3.630032879300415516e-04,6.000151042826473713e-04
3.617045877035707235e-04,5.971941864117980003e-04
3.604059456847608089e-04,5.941513809375464916e-04
3.592084394767880440e-04,5.910531035624444485e-04
3.579153271857649088e-04,5.881409742869436741e-04
3.566199156921356916e-04,5.854277405887842178e-04
3.553217393346130848e-04,5.827664281241595745e-04
3.540162870194762945e-04,5.800893995910882950e-04
3.527047811076045036e-04,5.773986340500414371e-04
