# Train loss, Test loss
1.850554347038269043e-01,1.712132245302200317e-01
1.533095538616180420e-01,1.489774584770202637e-01
1.192103475332260132e-01,1.149831414222717285e-01
1.025289148092269897e-01,9.272884577512741089e-02
8.472594618797302246e-02,7.344371080398559570e-02
6.375087052583694458e-02,5.591016262769699097e-02
4.832789301872253418e-02,4.505737125873565674e-02
4.213409870862960815e-02,4.016058146953582764e-02
3.253123536705970764e-02,2.981409803032875061e-02
2.932409569621086121e-02,2.610016986727714539e-02
2.801197953522205353e-02,2.582319825887680054e-02
1.971764862537384033e-02,1.810675300657749176e-02
2.046666666865348816e-02,1.786422170698642731e-02
2.697741053998470306e-02,2.085318602621555328e-02
1.760477945208549500e-02,1.825034990906715393e-02
2.213316969573497772e-02,2.479676716029644012e-02
2.019344083964824677e-02,2.475565113127231598e-02
2.122244797646999359e-02,2.351169846951961517e-02
1.540396735072135925e-02,1.812561601400375366e-02
8.546736091375350952e-03,1.015333272516727448e-02
9.353485889732837677e-03,9.168342687189579010e-03
9.382036514580249786e-03,1.074359286576509476e-02
1.236896589398384094e-02,1.366078108549118042e-02
9.714240208268165588e-03,1.085398159921169281e-02
7.146416231989860535e-03,8.009494282305240631e-03
8.244858123362064362e-03,8.413999341428279877e-03
6.879385095089673996e-03,7.806311827152967453e-03
5.831046495586633682e-03,8.164959028363227844e-03
6.550766993314027786e-03,9.879139252007007599e-03
7.481202948838472366e-03,1.062018144875764847e-02
5.801326129585504532e-03,9.053674526512622833e-03
5.425706505775451660e-03,8.140536956489086151e-03
5.095293745398521423e-03,8.363084867596626282e-03
6.235123146325349808e-03,9.505300782620906830e-03
6.287507247179746628e-03,9.277245029807090759e-03
7.587095722556114197e-03,9.756551124155521393e-03
5.769668146967887878e-03,7.885663770139217377e-03
6.386145949363708496e-03,7.623453624546527863e-03
7.964720949530601501e-03,8.933105506002902985e-03
5.891559179872274399e-03,8.279439061880111694e-03
6.004259455949068069e-03,8.329467847943305969e-03
6.234492175281047821e-03,8.293955586850643158e-03
5.201233550906181335e-03,8.042212575674057007e-03
9.907587431371212006e-03,1.014554779976606369e-02
6.190545391291379929e-03,8.087209425866603851e-03
5.215677432715892792e-03,8.325623348355293274e-03
1.179991103708744049e-02,1.139100920408964157e-02
5.073846783488988876e-03,8.174779824912548065e-03
5.398931447416543961e-03,8.183286525309085846e-03
5.116419401019811630e-03,7.874076254665851593e-03
5.464492831379175186e-03,8.010069839656352997e-03
5.362499505281448364e-03,8.138964883983135223e-03
5.274693481624126434e-03,8.303088136017322540e-03
5.231459159404039383e-03,8.529387414455413818e-03
4.969838075339794159e-03,8.703866042196750641e-03
4.866173956543207169e-03,8.577240630984306335e-03
5.050294566899538040e-03,8.380365557968616486e-03
4.914884455502033234e-03,8.240192197263240814e-03
4.803686868399381638e-03,8.395063690841197968e-03
4.998825956135988235e-03,8.516598492860794067e-03
4.936161451041698456e-03,8.383243344724178314e-03
4.820451606065034866e-03,8.221434429287910461e-03
4.801002331078052521e-03,8.081051521003246307e-03
4.800526890903711319e-03,8.015138097107410431e-03
4.849141463637351990e-03,8.079511113464832306e-03
4.799534101039171219e-03,7.989935576915740967e-03
4.766615107655525208e-03,7.983293384313583374e-03
4.707233514636754990e-03,8.005877025425434113e-03
4.779273644089698792e-03,8.161844685673713684e-03
4.710609093308448792e-03,8.006968535482883453e-03
4.676101263612508774e-03,7.791387848556041718e-03
4.720342345535755157e-03,7.822468876838684082e-03
4.753511864691972733e-03,7.986566051840782166e-03
4.691174719482660294e-03,7.916525937616825104e-03
4.718484822660684586e-03,7.870299741625785828e-03
4.680492915213108063e-03,7.973348721861839294e-03
4.740188363939523697e-03,8.166797459125518799e-03
4.672256298363208771e-03,8.141650818288326263e-03
4.666715860366821289e-03,7.994988001883029938e-03
4.666161257773637772e-03,7.911615073680877686e-03
4.685519263148307800e-03,8.002321235835552216e-03
4.805381409823894501e-03,8.283761329948902130e-03
4.679817706346511841e-03,8.045426569879055023e-03
4.762627650052309036e-03,7.956158369779586792e-03
4.760297015309333801e-03,7.799219340085983276e-03
4.711165092885494232e-03,7.448745425790548325e-03
4.691347014158964157e-03,7.374157197773456573e-03
4.675571806728839874e-03,7.554033771157264709e-03
4.714832641184329987e-03,7.760616485029459000e-03
4.640066064894199371e-03,7.691890466958284378e-03
4.649596754461526871e-03,7.809071335941553116e-03
4.648645408451557159e-03,7.994097657501697540e-03
4.668572451919317245e-03,8.081791922450065613e-03
4.653878044337034225e-03,7.970190607011318207e-03
4.636252298951148987e-03,7.827100344002246857e-03
4.646494984626770020e-03,7.835987024009227753e-03
4.643583670258522034e-03,7.766821421682834625e-03
4.650691524147987366e-03,7.610874250531196594e-03
4.623410291969776154e-03,7.697102613747119904e-03
4.632016643881797791e-03,7.639331277459859848e-03
4.637024831026792526e-03,7.603279780596494675e-03
4.640547558665275574e-03,7.640046998858451843e-03
4.626654554158449173e-03,7.690948899835348129e-03
4.621539730578660965e-03,7.680231705307960510e-03
4.628967028111219406e-03,7.636184804141521454e-03
4.623819142580032349e-03,7.641329895704984665e-03
4.630150273442268372e-03,7.800130639225244522e-03
4.618603270500898361e-03,7.799425162374973297e-03
4.626058973371982574e-03,7.749363314360380173e-03
4.622042644768953323e-03,7.837232202291488647e-03
4.622245207428932190e-03,7.937058806419372559e-03
4.617180675268173218e-03,7.864117622375488281e-03
4.620368592441082001e-03,7.709124125540256500e-03
4.522400908172130585e-03,7.648856844753026962e-03
4.791628569364547729e-03,7.734372746199369431e-03
4.623140674084424973e-03,7.828128524124622345e-03
4.755416419357061386e-03,8.005221374332904816e-03
4.620864521712064743e-03,7.644637953490018845e-03
4.732072819024324417e-03,7.608625106513500214e-03
4.622893407940864563e-03,7.693866267800331116e-03
4.705243743956089020e-03,7.831827737390995026e-03
4.619675688445568085e-03,7.623925339430570602e-03
4.692081827670335770e-03,7.698538713157176971e-03
4.618486389517784119e-03,7.855616509914398193e-03
4.674695897847414017e-03,7.946186698973178864e-03
4.616667982190847397e-03,7.747467607259750366e-03
4.665135871618986130e-03,7.696750108152627945e-03
4.614162258803844452e-03,7.777541410177946091e-03
4.653561860322952271e-03,7.883215323090553284e-03
4.615237005054950714e-03,7.784968242049217224e-03
4.646639805287122726e-03,7.703853305429220200e-03
4.613211378455162048e-03,7.721038069576025009e-03
4.604847636073827744e-03,7.696331944316625595e-03
4.631497431546449661e-03,7.625472731888294220e-03
4.889769479632377625e-03,7.961802184581756592e-03
4.626611247658729553e-03,7.721349131315946579e-03
4.816005937755107880e-03,7.835334166884422302e-03
4.694757983088493347e-03,7.737442385405302048e-03
4.686951637268066406e-03,7.848492823541164398e-03
4.713410977274179459e-03,7.944500073790550232e-03
4.644846543669700623e-03,7.756141014397144318e-03
4.704532679170370102e-03,7.688362617045640945e-03
4.627937916666269302e-03,7.654134184122085571e-03
4.677603952586650848e-03,7.874892093241214752e-03
4.633320961147546768e-03,7.833122275769710541e-03
4.658664111047983170e-03,7.692652754485607147e-03
4.635044373571872711e-03,7.652032189071178436e-03
4.644915461540222168e-03,7.801746018230915070e-03
4.638062324374914169e-03,7.824789732694625854e-03
4.631662741303443909e-03,7.702684961259365082e-03
4.637115634977817535e-03,7.700865156948566437e-03
4.624590277671813965e-03,7.826365530490875244e-03
