# Train loss, Test loss
8.025183677673339844e-01,8.596482276916503906e-01
8.025077581405639648e-01,8.596349358558654785e-01
8.025130629539489746e-01,8.596509695053100586e-01
7.895278334617614746e-01,8.339369893074035645e-01
7.642412781715393066e-01,8.043541908264160156e-01
7.296245694160461426e-01,7.719976902008056641e-01
7.202903628349304199e-01,7.385141253471374512e-01
6.697633862495422363e-01,6.644310951232910156e-01
5.730550289154052734e-01,5.571059584617614746e-01
4.723019897937774658e-01,4.457172155380249023e-01
4.082260429859161377e-01,3.652455508708953857e-01
3.712123036384582520e-01,3.274544179439544678e-01
3.377159535884857178e-01,2.916802465915679932e-01
3.134239315986633301e-01,2.646781802177429199e-01
2.938032448291778564e-01,2.432753443717956543e-01
2.801286280155181885e-01,2.333322763442993164e-01
2.688912153244018555e-01,2.253195941448211670e-01
2.638926506042480469e-01,2.232052087783813477e-01
2.641979157924652100e-01,2.245960980653762817e-01
4.425615072250366211e-01,4.482230842113494873e-01
4.384756982326507568e-01,4.409470260143280029e-01
4.305289983749389648e-01,4.299184679985046387e-01
4.251115024089813232e-01,4.222463667392730713e-01
4.181635975837707520e-01,4.135393202304840088e-01
4.098243415355682373e-01,4.023125469684600830e-01
3.981526494026184082e-01,3.859499990940093994e-01
3.871396780014038086e-01,3.684894442558288574e-01
3.679976761341094971e-01,3.460595309734344482e-01
3.457649946212768555e-01,3.201871812343597412e-01
3.120256066322326660e-01,2.802619636058807373e-01
2.786378562450408936e-01,2.470003366470336914e-01
2.621559202671051025e-01,2.265411615371704102e-01
2.614946663379669189e-01,2.180112004280090332e-01
2.643359005451202393e-01,2.202702015638351440e-01
2.584380507469177246e-01,2.185656428337097168e-01
2.524325549602508545e-01,2.166624814271926880e-01
2.438456863164901733e-01,2.096740305423736572e-01
2.377758026123046875e-01,2.051648944616317749e-01
2.338428497314453125e-01,2.004611343145370483e-01
2.296723127365112305e-01,1.954261809587478638e-01
2.237140536308288574e-01,1.889800429344177246e-01
2.158921957015991211e-01,1.810021847486495972e-01
2.069092392921447754e-01,1.721088588237762451e-01
1.970603615045547485e-01,1.625176966190338135e-01
1.892209947109222412e-01,1.552809774875640869e-01
1.787564307451248169e-01,1.465327888727188110e-01
1.642498522996902466e-01,1.354816704988479614e-01
1.509718000888824463e-01,1.256324350833892822e-01
1.360822468996047974e-01,1.165516823530197144e-01
1.151041388511657715e-01,1.017859652638435364e-01
8.027288317680358887e-02,7.358085364103317261e-02
5.771090462803840637e-02,5.452530458569526672e-02
3.797077015042304993e-02,4.009917378425598145e-02
2.915625274181365967e-02,3.285337612032890320e-02
2.694397978484630585e-02,2.947202697396278381e-02
2.852659486234188080e-02,3.059767186641693115e-02
2.524790726602077484e-02,2.779519557952880859e-02
2.081624418497085571e-02,2.234173566102981567e-02
1.685787178575992584e-02,1.726903766393661499e-02
1.387523487210273743e-02,1.303048245608806610e-02
1.144073624163866043e-02,1.026677247136831284e-02
1.036683656275272369e-02,9.234773926436901093e-03
9.910121560096740723e-03,8.864056318998336792e-03
9.949199855327606201e-03,8.753363974392414093e-03
1.017467863857746124e-02,9.022177197039127350e-03
1.024175435304641724e-02,9.370625950396060944e-03
1.030659396201372147e-02,9.861100465059280396e-03
1.039293687790632248e-02,1.050693541765213013e-02
1.051707752048969269e-02,1.102429255843162537e-02
1.042759511619806290e-02,1.122436206787824631e-02
9.894642047584056854e-03,1.111094746738672256e-02
8.994732983410358429e-03,1.064949668943881989e-02
