# Train loss, Test loss
2.914417088031768799e-01,2.995323240756988525e-01
2.083936184644699097e-01,2.169723957777023315e-01
1.185434460639953613e-01,1.288115978240966797e-01
9.514917433261871338e-02,1.156458631157875061e-01
6.298515945672988892e-02,8.161296695470809937e-02
4.344689846038818359e-02,4.600701481103897095e-02
4.996466636657714844e-02,4.090767726302146912e-02
5.455335974693298340e-02,4.774088039994239807e-02
5.086800083518028259e-02,5.069360882043838501e-02
5.098817870020866394e-02,5.761549621820449829e-02
5.569739267230033875e-02,6.632075458765029907e-02
5.018341913819313049e-02,5.966197326779365540e-02
3.956324234604835510e-02,4.515791311860084534e-02
3.359179571270942688e-02,3.543410077691078186e-02
3.039078228175640106e-02,3.001296706497669220e-02
2.744049765169620514e-02,2.651735395193099976e-02
2.532008849084377289e-02,2.525463514029979706e-02
2.501858957111835480e-02,2.651557512581348419e-02
2.608260884881019592e-02,2.895861305296421051e-02
2.759605459868907928e-02,3.124233894050121307e-02
2.895138226449489594e-02,3.287059441208839417e-02
2.975941263139247894e-02,3.371042013168334961e-02
2.995792590081691742e-02,3.386054188013076782e-02
2.981990762054920197e-02,3.363943845033645630e-02
2.948024682700634003e-02,3.319395706057548523e-02
2.865203469991683960e-02,3.229338675737380981e-02
2.722551301121711731e-02,3.090383484959602356e-02
2.569008804857730865e-02,2.952631004154682159e-02
2.448802255094051361e-02,2.855756133794784546e-02
2.355686575174331665e-02,2.787723578512668610e-02
2.271991968154907227e-02,2.724070474505424500e-02
2.206645905971527100e-02,2.665579691529273987e-02
2.179421111941337585e-02,2.625523693859577179e-02
2.186529338359832764e-02,2.603380009531974792e-02
2.201346307992935181e-02,2.591337077319622040e-02
2.207171171903610229e-02,2.595134824514389038e-02
2.206980250775814056e-02,2.623228728771209717e-02
2.205065079033374786e-02,2.666405960917472839e-02
2.200463786721229553e-02,2.703376114368438721e-02
2.189582400023937225e-02,2.712089940905570984e-02
2.164519391953945160e-02,2.675208076834678650e-02
2.120871841907501221e-02,2.595828287303447723e-02
2.064178884029388428e-02,2.501351945102214813e-02
2.000171504914760590e-02,2.418515458703041077e-02
1.931742206215858459e-02,2.358085475862026215e-02
1.865174621343612671e-02,2.320345118641853333e-02
1.806299388408660889e-02,2.296425215899944305e-02
1.753503084182739258e-02,2.270118892192840576e-02
1.704955846071243286e-02,2.234242670238018036e-02
1.664712093770503998e-02,2.200489863753318787e-02
1.635347120463848114e-02,2.184209786355495453e-02
1.613991707563400269e-02,2.190894819796085358e-02
1.597310788929462433e-02,2.216665819287300110e-02
1.581469736993312836e-02,2.248612232506275177e-02
1.559330616146326065e-02,2.267128415405750275e-02
1.526037696748971939e-02,2.259522490203380585e-02
1.482962351292371750e-02,2.227942831814289093e-02
1.432969328016042709e-02,2.180441096425056458e-02
1.379074528813362122e-02,2.123525552451610565e-02
1.326823513954877853e-02,2.062240056693553925e-02
1.281368732452392578e-02,1.998846419155597687e-02
1.244514621794223785e-02,1.934709772467613220e-02
1.217445172369480133e-02,1.875970512628555298e-02
1.200944650918245316e-02,1.832351833581924438e-02
1.193312928080558777e-02,1.808717101812362671e-02
1.192669384181499481e-02,1.804155483841896057e-02
1.198190730065107346e-02,1.813759468495845795e-02
1.208414882421493530e-02,1.830747351050376892e-02
1.221334189176559448e-02,1.850801706314086914e-02
1.234045065939426422e-02,1.872200891375541687e-02
1.241209544241428375e-02,1.890484429895877838e-02
1.238699350506067276e-02,1.898845843970775604e-02
1.227914541959762573e-02,1.893412321805953979e-02
1.213031914085149765e-02,1.874548383057117462e-02
1.197836268693208694e-02,1.847453415393829346e-02
1.185084320604801178e-02,1.822069846093654633e-02
1.175204012542963028e-02,1.807487756013870239e-02
1.167207583785057068e-02,1.807121373713016510e-02
1.160934567451477051e-02,1.818322204053401947e-02
1.156759727746248245e-02,1.834135316312313080e-02
1.154608279466629028e-02,1.847549527883529663e-02
1.154002081602811813e-02,1.855463907122612000e-02
1.153785455971956253e-02,1.857815124094486237e-02
1.152885705232620239e-02,1.855417154729366302e-02
1.150870881974697113e-02,1.848530769348144531e-02
1.147352904081344604e-02,1.836795732378959656e-02
1.141993887722492218e-02,1.821096241474151611e-02
1.135203335434198380e-02,1.804552786052227020e-02
1.127585209906101227e-02,1.790272258222103119e-02
1.119474787265062332e-02,1.778919994831085205e-02
1.111060380935668945e-02,1.769032329320907593e-02
1.102340593934059143e-02,1.759160123765468597e-02
1.093311887234449387e-02,1.750537194311618805e-02
1.084042526781558990e-02,1.746995560824871063e-02
1.074347179383039474e-02,1.751437783241271973e-02
1.064616721123456955e-02,1.763481833040714264e-02
1.057652570307254791e-02,1.779651828110218048e-02
1.060390844941139221e-02,1.801757514476776123e-02
1.069628633558750153e-02,1.821979880332946777e-02
1.064375042915344238e-02,1.804944500327110291e-02
1.052382588386535645e-02,1.773791201412677765e-02
