# Train loss, Test loss
4.540425539016723633e-01,4.000732302665710449e-01
3.946304619312286377e-01,3.515480756759643555e-01
3.122513294219970703e-01,2.832725644111633301e-01
2.277609407901763916e-01,2.139164507389068604e-01
1.625573039054870605e-01,1.611263602972030640e-01
1.163966953754425049e-01,1.286049336194992065e-01
9.587938338518142700e-02,1.118604466319084167e-01
6.310594826936721802e-02,7.491991668939590454e-02
6.864405423402786255e-02,7.569378614425659180e-02
7.519401609897613525e-02,7.995338737964630127e-02
6.523638963699340820e-02,6.962765008211135864e-02
4.471391811966896057e-02,5.120074376463890076e-02
3.450708091259002686e-02,4.311636835336685181e-02
3.589311987161636353e-02,4.393601417541503906e-02
2.487256936728954315e-02,3.030704893171787262e-02
3.079764172434806824e-02,3.173379972577095032e-02
3.155197203159332275e-02,3.035152517259120941e-02
2.649580501019954681e-02,2.583452500402927399e-02
2.520311810076236725e-02,2.794149331748485565e-02
2.596779353916645050e-02,2.984469011425971985e-02
1.803299784660339355e-02,1.936425268650054932e-02
1.638394035398960114e-02,1.466741692274808884e-02
1.932420395314693451e-02,1.631307788193225861e-02
1.712904497981071472e-02,1.464402955025434494e-02
1.290244143456220627e-02,1.209479570388793945e-02
1.440722122788429260e-02,1.499554887413978577e-02
1.384052261710166931e-02,1.460435986518859863e-02
9.536255151033401489e-03,9.653192013502120972e-03
9.819602593779563904e-03,8.831299841403961182e-03
9.830159135162830353e-03,8.294670842587947845e-03
6.896300707012414932e-03,5.769716575741767883e-03
5.418004933744668961e-03,5.530872382223606110e-03
6.206525955349206924e-03,7.533303927630186081e-03
4.336934071034193039e-03,5.303254816681146622e-03
4.395458847284317017e-03,4.167521372437477112e-03
6.045558955520391464e-03,5.521767772734165192e-03
5.422865040600299835e-03,5.602924153208732605e-03
4.731226246803998947e-03,6.248476449400186539e-03
5.767943803220987320e-03,8.156381547451019287e-03
4.890384618192911148e-03,7.020816206932067871e-03
4.387011751532554626e-03,5.812676157802343369e-03
4.876879509538412094e-03,5.767258815467357635e-03
4.052846226841211319e-03,4.872519522905349731e-03
3.383699106052517891e-03,4.446828272193670273e-03
3.765020286664366722e-03,4.876438993960618973e-03
3.254780080169439316e-03,3.917284775525331497e-03
3.094485960900783539e-03,3.038131864741444588e-03
3.416820429265499115e-03,2.954763127490878105e-03
3.014374990016222000e-03,2.773097716271877289e-03
2.839440712705254555e-03,3.133485326543450356e-03
3.048515412956476212e-03,3.511733375489711761e-03
2.636843128129839897e-03,2.704334212467074394e-03
2.437036251649260521e-03,1.993429381400346756e-03
2.353420946747064590e-03,1.773760188370943069e-03
1.937175053171813488e-03,1.695027691312134266e-03
1.906018005684018135e-03,2.052024938166141510e-03
1.948201330378651619e-03,2.088601235300302505e-03
1.755145611241459846e-03,1.610956504009664059e-03
1.827703556045889854e-03,1.471936004236340523e-03
1.756048062816262245e-03,1.484383246861398220e-03
1.608225516974925995e-03,1.606116187758743763e-03
1.567637082189321518e-03,1.701010158285498619e-03
1.318095135502517223e-03,1.336795277893543243e-03
1.165070221759378910e-03,9.951877873390913010e-04
1.128414296545088291e-03,9.430590434931218624e-04
9.969435632228851318e-04,9.981322800740599632e-04
9.504164918325841427e-04,1.101423171348869801e-03
8.781937649473547935e-04,1.029191655106842518e-03
7.778858998790383339e-04,8.982945000752806664e-04
7.852560374885797501e-04,9.308533626608550549e-04
7.241540588438510895e-04,9.480760782025754452e-04
6.775334477424621582e-04,9.250871953554451466e-04
6.619133637286722660e-04,8.580443100072443485e-04
5.825205589644610882e-04,7.479866035282611847e-04
5.730371340177953243e-04,7.100978400558233261e-04
5.074706859886646271e-04,6.399996345862746239e-04
4.639242251869291067e-04,6.001717410981655121e-04
4.395203432068228722e-04,5.815500044263899326e-04
4.022657230962067842e-04,5.345955723896622658e-04
3.978750901296734810e-04,5.145857576280832291e-04
3.693090984597802162e-04,4.883541259914636612e-04
3.540740290191024542e-04,4.627317539416253567e-04
3.386171883903443813e-04,4.128951986785978079e-04
3.010715299751609564e-04,3.475672274362295866e-04
2.750373096205294132e-04,3.151125565636903048e-04
2.373438910581171513e-04,2.878328086808323860e-04
2.218427543994039297e-04,2.720109187066555023e-04
2.076036907965317369e-04,2.560900466050952673e-04
1.917720219353213906e-04,2.436901559121906757e-04
1.797982549760490656e-04,2.283254289068281651e-04
1.533252943772822618e-04,1.986006391234695911e-04
1.357240398647263646e-04,1.818725140765309334e-04
1.204581567435525358e-04,1.659436529735103250e-04
1.170270334114320576e-04,1.587724254932254553e-04
1.214012518175877631e-04,1.589676539879292250e-04
1.110563898691907525e-04,1.476559700677171350e-04
1.029133491101674736e-04,1.339528680546209216e-04
9.512057295069098473e-05,1.231921487487852573e-04
8.874027116689831018e-05,1.188590686069801450e-04
8.040776447160169482e-05,1.125012713600881398e-04
7.259719859575852752e-05,1.027628968586213887e-04
7.079508941387757659e-05,9.689224680187180638e-05
6.531224062200635672e-05,8.619886648375540972e-05
6.796137313358485699e-05,7.841226033633574843e-05
6.189547275425866246e-05,7.175248174462467432e-05
5.667327786795794964e-05,7.382140029221773148e-05
4.961616650689393282e-05,6.836868124082684517e-05
5.045009311288595200e-05,6.904998735990375280e-05
4.053693191963247955e-05,6.264581315917894244e-05
4.269868441042490304e-05,5.824414256494492292e-05
3.737795486813411117e-05,5.443006739369593561e-05
3.879452560795471072e-05,5.422264439403079450e-05
3.542078775353729725e-05,4.813382474821992218e-05
3.588098115869797766e-05,4.813585474039427936e-05
3.177452526870183647e-05,4.689375055022537708e-05
3.243895480409264565e-05,4.741943848785012960e-05
2.912587297032587230e-05,4.705793980974704027e-05
3.048558028240222484e-05,4.811383405467495322e-05
2.731016138568520546e-05,4.313532554078847170e-05
2.674472125363536179e-05,4.078831989318132401e-05
2.338233025511726737e-05,3.591493077692575753e-05
2.344321910641156137e-05,3.422496592975221574e-05
2.237641274405177683e-05,3.208417547284625471e-05
2.343387131986673921e-05,3.108862438239157200e-05
2.103467704728245735e-05,2.880684041883796453e-05
2.260962901345919818e-05,2.894594399549532682e-05
2.207557008659932762e-05,2.724289879552088678e-05
2.109990600729361176e-05,2.683902675926219672e-05
2.076074088108725846e-05,2.673797825991641730e-05
2.042925916612148285e-05,2.735185989877209067e-05
1.972836616914719343e-05,2.804786890919785947e-05
1.835070361266843975e-05,2.588494498922955245e-05
1.745498593663796782e-05,2.395235242147464305e-05
1.764539774740114808e-05,2.330463394173420966e-05
1.756912388373166323e-05,2.286129893036559224e-05
1.622646777832414955e-05,2.199088521592784673e-05
1.550133856653701514e-05,2.176426824007648975e-05
1.541536948934663087e-05,2.209180274803657085e-05
1.536871968710329384e-05,2.221140130131971091e-05
1.515385793027235195e-05,2.213359402958303690e-05
1.557823088660370559e-05,2.248037344543263316e-05
1.547901047160848975e-05,2.209574267908465117e-05
1.421259639755589887e-05,2.208024670835584402e-05
1.419267027813475579e-05,2.211647552030626684e-05
1.467004403821192682e-05,2.151121589122340083e-05
1.420681019226321951e-05,2.028871131187770516e-05
1.513101415184792131e-05,2.073283940262626857e-05
1.518650060461368412e-05,2.000763015530537814e-05
