# Train loss, Test loss
3.142957091331481934e-01,2.694842815399169922e-01
2.282410413026809692e-01,1.889504492282867432e-01
1.334599256515502930e-01,1.057899445295333862e-01
8.007758855819702148e-02,8.049260824918746948e-02
4.434314742684364319e-02,5.159877613186836243e-02
3.865474462509155273e-02,2.969818562269210815e-02
4.971268773078918457e-02,3.379827365279197693e-02
5.013265460729598999e-02,3.876046836376190186e-02
4.470115527510643005e-02,4.101932048797607422e-02
4.670478403568267822e-02,4.758148640394210815e-02
4.717867448925971985e-02,4.910948872566223145e-02
3.794391080737113953e-02,4.003901407122612000e-02
2.900936827063560486e-02,2.967453002929687500e-02
2.416745387017726898e-02,2.239093370735645294e-02
2.080238610506057739e-02,1.689091697335243225e-02
1.845921762287616730e-02,1.334035117179155350e-02
1.844160258769989014e-02,1.306264195591211319e-02
2.047745697200298309e-02,1.574690453708171844e-02
2.297080121934413910e-02,1.983885094523429871e-02
2.460094541311264038e-02,2.370115928351879120e-02
2.474556118249893188e-02,2.561235427856445312e-02
2.328861318528652191e-02,2.415753155946731567e-02
2.073638513684272766e-02,1.990945823490619659e-02
1.813220046460628510e-02,1.546901185065507889e-02
1.634029299020767212e-02,1.283731497824192047e-02
1.557881385087966919e-02,1.211376767605543137e-02
1.522882096469402313e-02,1.222974155098199844e-02
1.443088799715042114e-02,1.209306437522172928e-02
1.312561705708503723e-02,1.140513923019170761e-02
1.202528458088636398e-02,1.051139459013938904e-02
1.154348719865083694e-02,9.699725545942783356e-03
1.132758520543575287e-02,9.056230075657367706e-03
1.122228708118200302e-02,8.821469731628894806e-03
1.121695246547460556e-02,8.960505947470664978e-03
1.069415919482707977e-02,8.893586695194244385e-03
9.539052844047546387e-03,8.447783999145030975e-03
8.507752791047096252e-03,7.951243780553340912e-03
8.170302957296371460e-03,7.591522298753261566e-03
8.236882276833057404e-03,7.306277286261320114e-03
8.273054845631122589e-03,7.113102823495864868e-03
8.338541723787784576e-03,7.197590544819831848e-03
8.240708149969577789e-03,7.399493828415870667e-03
7.824913598597049713e-03,7.507646456360816956e-03
7.431256584823131561e-03,7.525653112679719925e-03
7.284399121999740601e-03,7.329226005822420120e-03
7.123146671801805496e-03,6.776973605155944824e-03
6.878992542624473572e-03,6.188102997839450836e-03
6.723850965499877930e-03,5.923168733716011047e-03
6.455755326896905899e-03,5.826380103826522827e-03
6.074865348637104034e-03,5.782851018011569977e-03
5.942159797996282578e-03,5.849059205502271652e-03
5.971889477223157883e-03,5.773446988314390182e-03
5.927844438701868057e-03,5.469845607876777649e-03
5.985309369862079620e-03,5.311095155775547028e-03
6.061804480850696564e-03,5.331669002771377563e-03
5.916892085224390030e-03,5.329505074769258499e-03
5.753023084253072739e-03,5.397998727858066559e-03
5.714173894375562668e-03,5.489572882652282715e-03
5.611071363091468811e-03,5.316418595612049103e-03
5.528764333575963974e-03,5.028330255299806595e-03
5.551355425268411636e-03,4.894898273050785065e-03
5.506896879523992538e-03,4.892617464065551758e-03
5.444764625281095505e-03,5.023357924073934555e-03
5.482544191181659698e-03,5.214945878833532333e-03
5.505348555743694305e-03,5.215265322476625443e-03
5.513519514352083206e-03,5.052309017628431320e-03
5.566148553043603897e-03,4.939883481711149216e-03
5.566151347011327744e-03,4.918685182929039001e-03
5.526007618755102158e-03,4.996103234589099884e-03
5.522811319679021835e-03,5.128474440425634384e-03
5.506964400410652161e-03,5.146614275872707367e-03
5.486796610057353973e-03,5.037411581724882126e-03
5.496248602867126465e-03,4.933703690767288208e-03
5.480715073645114899e-03,4.893209319561719894e-03
5.454261321574449539e-03,4.935991950333118439e-03
5.448124371469020844e-03,5.012603010982275009e-03
5.432297475636005402e-03,5.013419315218925476e-03
5.422940477728843689e-03,4.943000152707099915e-03
5.422974005341529846e-03,4.872690420597791672e-03
5.406342912465333939e-03,4.844815935939550400e-03
5.394275300204753876e-03,4.881931934505701065e-03
5.390641279518604279e-03,4.939798265695571899e-03
5.385309457778930664e-03,4.954650998115539551e-03
5.391559563577175140e-03,4.930038470774888992e-03
5.395484622567892075e-03,4.895335528999567032e-03
5.390795413404703140e-03,4.882443696260452271e-03
5.389324389398097992e-03,4.902658052742481232e-03
5.383576266467571259e-03,4.921972285956144333e-03
5.379064474254846573e-03,4.919135477393865585e-03
5.380342714488506317e-03,4.900049418210983276e-03
5.377238616347312927e-03,4.879535175859928131e-03
5.376358516514301300e-03,4.878362640738487244e-03
5.377834662795066833e-03,4.893810953944921494e-03
5.377168767154216766e-03,4.908495582640171051e-03
5.380370654165744781e-03,4.915484692901372910e-03
5.381413269788026810e-03,4.911667667329311371e-03
5.378726869821548462e-03,4.901233594864606857e-03
5.377172958105802536e-03,4.892277065664529800e-03
5.373733118176460266e-03,4.884524736553430557e-03
5.371941253542900085e-03,4.881939385086297989e-03
5.372183863073587418e-03,4.883561283349990845e-03
5.370776169002056122e-03,4.882185719907283783e-03
5.370272323489189148e-03,4.876399412751197815e-03
5.369443446397781372e-03,4.868462216109037399e-03
5.368202924728393555e-03,4.866209812462329865e-03
5.368169397115707397e-03,4.873954690992832184e-03
5.366982426494359970e-03,4.882978741079568863e-03
5.365812685340642929e-03,4.883109591901302338e-03
5.365030840039253235e-03,4.872231278568506241e-03
5.364158190786838531e-03,4.860626533627510071e-03
5.364337936043739319e-03,4.860838875174522400e-03
5.364138633012771606e-03,4.870935343205928802e-03
5.363711155951023102e-03,4.878517705947160721e-03
5.363230593502521515e-03,4.874506965279579163e-03
5.362349562346935272e-03,4.864317364990711212e-03
5.361985415220260620e-03,4.862052854150533676e-03
5.361563526093959808e-03,4.871332552284002304e-03
5.361148156225681305e-03,4.881501197814941406e-03
5.360837094485759735e-03,4.880011547356843948e-03
