# Train loss, Test loss
1.451725214719772339e-01,1.887526363134384155e-01
1.270462572574615479e-01,1.661341339349746704e-01
1.082643717527389526e-01,1.412704586982727051e-01
9.066170454025268555e-02,1.158569157123565674e-01
7.485274970531463623e-02,9.075863659381866455e-02
6.033897399902343750e-02,6.964451074600219727e-02
4.888144135475158691e-02,5.910870060324668884e-02
3.973020985722541809e-02,4.919856041669845581e-02
3.015486709773540497e-02,3.748916089534759521e-02
2.094569429755210876e-02,2.670164406299591064e-02
1.401771325618028641e-02,1.889288239181041718e-02
1.220790483057498932e-02,1.673884689807891846e-02
1.302606798708438873e-02,2.090552262961864471e-02
1.202207244932651520e-02,1.849577017128467560e-02
9.457519277930259705e-03,1.484101172536611557e-02
7.993742823600769043e-03,1.295629423111677170e-02
7.937107235193252563e-03,1.266557257622480392e-02
8.187295868992805481e-03,1.249570026993751526e-02
7.630322128534317017e-03,1.115604955703020096e-02
6.206644698977470398e-03,9.246958419680595398e-03
5.271666217595338821e-03,9.210151620209217072e-03
6.150363478809595108e-03,1.257472112774848938e-02
7.073888555169105530e-03,1.508834119886159897e-02
6.241175346076488495e-03,1.329229585826396942e-02
4.948797170072793961e-03,9.330362081527709961e-03
4.666103515774011612e-03,6.905025802552700043e-03
5.155252292752265930e-03,6.532430183142423630e-03
5.298144649714231491e-03,6.687074899673461914e-03
4.630489740520715714e-03,6.482628639787435532e-03
3.739535110071301460e-03,6.311277858912944794e-03
3.327452577650547028e-03,6.508999504148960114e-03
3.162498818710446358e-03,6.164993159472942352e-03
2.750855637714266777e-03,4.599545150995254517e-03
2.496428554877638817e-03,3.144877031445503235e-03
2.598673105239868164e-03,2.651948248967528343e-03
2.458047121763229370e-03,2.385153435170650482e-03
1.958155073225498199e-03,1.962216338142752647e-03
1.661961781792342663e-03,1.897525624372065067e-03
1.806071959435939789e-03,2.390129258856177330e-03
1.917452202178537846e-03,2.753514098003506660e-03
1.822483842261135578e-03,2.667745342478156090e-03
1.686233445070683956e-03,2.303523244336247444e-03
1.567347906529903412e-03,1.815659692510962486e-03
1.555233611725270748e-03,1.607473590411245823e-03
1.654435065574944019e-03,1.562609220854938030e-03
1.523358514532446861e-03,1.284517347812652588e-03
1.488733105361461639e-03,1.334387925453484058e-03
1.491093193180859089e-03,1.609380124136805534e-03
1.491182716563344002e-03,1.810139976441860199e-03
1.393355429172515869e-03,1.698497682809829712e-03
1.259115524590015411e-03,1.320771523751318455e-03
1.214890507981181145e-03,1.027606078423559666e-03
1.234656316228210926e-03,1.060933107510209084e-03
1.247314852662384510e-03,1.097350846976041794e-03
1.171600422821938992e-03,1.052255858667194843e-03
1.102891983464360237e-03,1.036667614243924618e-03
1.083484268747270107e-03,1.189940376207232475e-03
1.098266453482210636e-03,1.276574563235044479e-03
1.067203702405095100e-03,1.152889686636626720e-03
1.026861951686441898e-03,9.582695201970636845e-04
1.009314204566180706e-03,8.793332963250577450e-04
1.025746110826730728e-03,9.350997861474752426e-04
1.037953654304146767e-03,9.897048585116863251e-04
1.019821502268314362e-03,9.693389874882996082e-04
1.001317403279244900e-03,9.282936225645244122e-04
9.878531564027070999e-04,9.165179799310863018e-04
9.768611053004860878e-04,9.288210421800613403e-04
9.726619464345276356e-04,9.454961400479078293e-04
9.628062834963202477e-04,9.449890931136906147e-04
9.433254599571228027e-04,9.252487216144800186e-04
9.289828594774007797e-04,9.106211946345865726e-04
9.319458040408790112e-04,9.162168134935200214e-04
9.377551614306867123e-04,9.098626906052231789e-04
9.182009380310773849e-04,8.528728503733873367e-04
9.025014005601406097e-04,7.929988787509500980e-04
9.000137215480208397e-04,7.656882517039775848e-04
8.957933168858289719e-04,7.583519909530878067e-04
8.843602845445275307e-04,7.494701421819627285e-04
8.719988400116562843e-04,7.339337607845664024e-04
8.620867156423628330e-04,7.200429099611938000e-04
8.543493459001183510e-04,7.182007539086043835e-04
8.496125228703022003e-04,7.275745738297700882e-04
8.447635336779057980e-04,7.358770235441625118e-04
8.370839641429483891e-04,7.358864531852304935e-04
8.303868235088884830e-04,7.314572576433420181e-04
8.251404506154358387e-04,7.244822336360812187e-04
