# Train loss, Test loss
7.113044857978820801e-01,7.051405310630798340e-01
6.161245703697204590e-01,5.881589055061340332e-01
5.652128458023071289e-01,5.445693135261535645e-01
5.264635682106018066e-01,5.172460675239562988e-01
4.566252529621124268e-01,4.520591795444488525e-01
3.867391347885131836e-01,3.971303999423980713e-01
3.603594899177551270e-01,3.604983091354370117e-01
3.410448133945465088e-01,3.276863396167755127e-01
3.254050910472869873e-01,2.962551414966583252e-01
2.976190149784088135e-01,2.644367516040802002e-01
2.623864710330963135e-01,2.323009073734283447e-01
2.191860824823379517e-01,1.918963491916656494e-01
1.743264794349670410e-01,1.549733281135559082e-01
1.438317298889160156e-01,1.317342966794967651e-01
1.186494901776313782e-01,1.098778173327445984e-01
9.668109565973281860e-02,8.914593607187271118e-02
8.312488347291946411e-02,7.367736846208572388e-02
7.566396892070770264e-02,6.419400870800018311e-02
6.654423475265502930e-02,5.601266026496887207e-02
5.795221403241157532e-02,4.810144379734992981e-02
5.173598602414131165e-02,4.157783091068267822e-02
4.701980575919151306e-02,3.693392872810363770e-02
4.284880310297012329e-02,3.245983272790908813e-02
4.047780483961105347e-02,3.125588968396186829e-02
3.611012548208236694e-02,2.761648222804069519e-02
3.076484985649585724e-02,2.264407835900783539e-02
2.614145912230014801e-02,1.923868991434574127e-02
2.257294207811355591e-02,1.757067441940307617e-02
2.032893709838390350e-02,1.693183556199073792e-02
1.728647202253341675e-02,1.623712852597236633e-02
1.576048694550991058e-02,1.517254486680030823e-02
1.321214530616998672e-02,1.273220777511596680e-02
1.023674383759498596e-02,9.854032658040523529e-03
9.488679468631744385e-03,8.146459236741065979e-03
8.891422301530838013e-03,7.019944023340940475e-03
7.472428027540445328e-03,5.878631956875324249e-03
7.071837782859802246e-03,5.273867864161729813e-03
6.948892958462238312e-03,5.577940493822097778e-03
6.741123739629983902e-03,5.712424404919147491e-03
6.207028403878211975e-03,5.233672913163900375e-03
5.561023950576782227e-03,4.452455323189496994e-03
5.058182403445243835e-03,3.834438975900411606e-03
4.678007680922746658e-03,3.582876874133944511e-03
4.589437507092952728e-03,3.564237384125590324e-03
4.554848652333021164e-03,3.786348504945635796e-03
4.670965019613504410e-03,4.224729258567094803e-03
4.872786812484264374e-03,4.595764447003602982e-03
4.985757637768983841e-03,4.616609774529933929e-03
4.993672948330640793e-03,4.418509546667337418e-03
5.024115554988384247e-03,4.237175453454256058e-03
5.070173181593418121e-03,4.174028523266315460e-03
4.985742736607789993e-03,4.245152696967124939e-03
4.961821716278791428e-03,4.408952314406633377e-03
5.030359141528606415e-03,4.568664822727441788e-03
5.096722859889268875e-03,4.666790366172790527e-03
5.024709273129701614e-03,4.566744435578584671e-03
4.836357198655605316e-03,4.334459546953439713e-03
4.673561081290245056e-03,4.109252244234085083e-03
4.574707709252834320e-03,3.871319349855184555e-03
4.473867826163768768e-03,3.691169433295726776e-03
4.345893394201993942e-03,3.575113136321306229e-03
4.221207462251186371e-03,3.561702324077486992e-03
4.133287817239761353e-03,3.639593953266739845e-03
4.089074674993753433e-03,3.734814003109931946e-03
4.070791881531476974e-03,3.735633799806237221e-03
4.045006353408098221e-03,3.637080080807209015e-03
3.983418457210063934e-03,3.489705733954906464e-03
3.902750322595238686e-03,3.363422816619277000e-03
3.851096378639340401e-03,3.311805194243788719e-03
3.817760618403553963e-03,3.342990763485431671e-03
3.648830577731132507e-03,3.349152160808444023e-03
3.596667433157563210e-03,3.349461825564503670e-03
3.575204638764262199e-03,3.284133970737457275e-03
3.477252786979079247e-03,3.137860214337706566e-03
3.363603260368108749e-03,3.019498195499181747e-03
3.329659346491098404e-03,3.015854628756642342e-03
3.369720652699470520e-03,3.088004654273390770e-03
3.370175370946526527e-03,3.086087061092257500e-03
3.299199044704437256e-03,2.987040206789970398e-03
3.255194751545786858e-03,2.907411660999059677e-03
3.270928747951984406e-03,2.916604978963732719e-03
3.283326281234622002e-03,2.971869660541415215e-03
3.255074843764305115e-03,3.010772401466965675e-03
3.220520913600921631e-03,3.030849155038595200e-03
3.218194236978888512e-03,3.022930817678570747e-03
3.220377024263143539e-03,2.981071360409259796e-03
3.209386719390749931e-03,2.927777124568820000e-03
3.190765623003244400e-03,2.909024013206362724e-03
3.176116151735186577e-03,2.942617749795317650e-03
3.174904501065611839e-03,3.004280617460608482e-03
3.174263751134276390e-03,3.044246230274438858e-03
3.153156954795122147e-03,3.023344324901700020e-03
3.129090182483196259e-03,2.957203425467014313e-03
3.126726951450109482e-03,2.890530740842223167e-03
3.127173986285924911e-03,2.855609636753797531e-03
3.112637205049395561e-03,2.859432948753237724e-03
3.096560481935739517e-03,2.894282573834061623e-03
3.088290803134441376e-03,2.931575989350676537e-03
3.084742696955800056e-03,2.941969083622097969e-03
3.077383385971188545e-03,2.921366598457098007e-03
3.064376767724752426e-03,2.884853864088654518e-03
3.055192762985825539e-03,2.859421772882342339e-03
3.052687738090753555e-03,2.855024300515651703e-03
3.044249024242162704e-03,2.862764289602637291e-03
3.031580941751599312e-03,2.872738288715481758e-03
3.023271448910236359e-03,2.879904583096504211e-03
3.018360352143645287e-03,2.874226309359073639e-03
3.014670219272375107e-03,2.860652515664696693e-03
3.007573075592517853e-03,2.845938783138990402e-03
2.999944379553198814e-03,2.835992258042097092e-03
2.995677525177598000e-03,2.834134502336382866e-03
2.993207192048430443e-03,2.839907072484493256e-03
2.987146144732832909e-03,2.844074275344610214e-03
2.980887191370129585e-03,2.845857525244355202e-03
2.977044321596622467e-03,2.844627015292644501e-03
2.971366280689835548e-03,2.841711975634098053e-03
2.967202337458729744e-03,2.837424864992499352e-03
2.960742451250553131e-03,2.831902122125029564e-03
2.956830896437168121e-03,2.828205935657024384e-03
2.948386361822485924e-03,2.805913332849740982e-03
2.949169604107737541e-03,2.789637073874473572e-03
2.939156256616115570e-03,2.792625222355127335e-03
2.936845645308494568e-03,2.811818616464734077e-03
2.934338990598917007e-03,2.824308583512902260e-03
2.926091896370053291e-03,2.816664520651102066e-03
2.925162902101874352e-03,2.803751733154058456e-03
2.919556573033332825e-03,2.799250185489654541e-03
2.914989832788705826e-03,2.804470015689730644e-03
2.912031486630439758e-03,2.807117998600006104e-03
2.905929926782846451e-03,2.801625058054924011e-03
2.902675187215209007e-03,2.798191970214247704e-03
2.899724058806896210e-03,2.802154049277305603e-03
2.893978962674736977e-03,2.809102181345224380e-03
2.890948439016938210e-03,2.808684017509222031e-03
2.885521622374653816e-03,2.794549101963639259e-03
2.882269909605383873e-03,2.779532689601182938e-03
