# Train loss, Test loss
1.081050112843513489e-01,1.268108338117599487e-01
8.982612192630767822e-02,1.114724725484848022e-01
7.419465482234954834e-02,9.816613793373107910e-02
6.137085705995559692e-02,8.599370718002319336e-02
5.193805694580078125e-02,7.511305063962936401e-02
4.569469392299652100e-02,6.541806459426879883e-02
3.982919082045555115e-02,5.536995828151702881e-02
3.229252621531486511e-02,4.461890459060668945e-02
2.466953173279762268e-02,3.413320705294609070e-02
1.877065934240818024e-02,2.517803385853767395e-02
1.427121274173259735e-02,1.847450062632560730e-02
1.052784174680709839e-02,1.356347836554050446e-02
9.383997879922389984e-03,1.222513895481824875e-02
8.628642186522483826e-03,1.257796771824359894e-02
6.688363384455442429e-03,1.081441156566143036e-02
5.265567917376756668e-03,8.624769747257232666e-03
4.099627025425434113e-03,7.137957029044628143e-03
3.114318707957863808e-03,6.523054558783769608e-03
3.267903113737702370e-03,6.904743146151304245e-03
3.987105563282966614e-03,7.918911054730415344e-03
4.417487420141696930e-03,8.704571053385734558e-03
4.263339098542928696e-03,8.911645971238613129e-03
3.728089854121208191e-03,8.537593297660350800e-03
3.098661080002784729e-03,7.706988137215375900e-03
2.596827223896980286e-03,6.569759454578161240e-03
2.279698615893721581e-03,5.375910550355911255e-03
2.155730035156011581e-03,4.719424061477184296e-03
2.395856194198131561e-03,4.950228612869977951e-03
2.760986797511577606e-03,5.497262347489595413e-03
2.572087803855538368e-03,5.251695867627859116e-03
2.020391635596752167e-03,4.524882417172193527e-03
1.648465287871658802e-03,3.839958691969513893e-03
1.508629415184259415e-03,3.456751117482781410e-03
1.538721611723303795e-03,3.603017423301935196e-03
1.606759265996515751e-03,3.749069059267640114e-03
1.560685806907713413e-03,3.556145587936043739e-03
1.421379274688661098e-03,3.107579424977302551e-03
1.307581085711717606e-03,2.692989772185683250e-03
1.248688437044620514e-03,2.467833226546645164e-03
1.177450525574386120e-03,2.356295706704258919e-03
1.091784215532243252e-03,2.248957753181457520e-03
1.057318528182804585e-03,2.166759455576539040e-03
1.065343036316335201e-03,2.154198009520769119e-03
1.056207460351288319e-03,2.172823529690504074e-03
1.017445814795792103e-03,2.161517972126603127e-03
9.707252029329538345e-04,2.089922083541750908e-03
9.273588657379150391e-04,1.968389376997947693e-03
8.920295513235032558e-04,1.851045759394764900e-03
8.691093535162508488e-04,1.798800542019307613e-03
8.536714594811201096e-04,1.844748505391180515e-03
8.376757032237946987e-04,1.974187325686216354e-03
8.167224586941301823e-04,2.150102751329541206e-03
7.862201309762895107e-04,2.325262874364852905e-03
7.573450566269457340e-04,2.466642996296286583e-03
7.554547046311199665e-04,2.565706381574273109e-03
7.784598856233060360e-04,2.610332332551479340e-03
7.893212605267763138e-04,2.593768993392586708e-03
7.648613536730408669e-04,2.523727715015411377e-03
7.274651434272527695e-04,2.440882381051778793e-03
7.148571312427520752e-04,2.378756413236260414e-03
7.235404918901622295e-04,2.331779338419437408e-03
7.210816838778555393e-04,2.265888266265392303e-03
7.030554115772247314e-04,2.181940479204058647e-03
6.924403132870793343e-04,2.114423550665378571e-03
6.911553791724145412e-04,2.082931576296687126e-03
6.817142711952328682e-04,2.083301777020096779e-03
6.637594779022037983e-04,2.105324529111385345e-03
6.538757588714361191e-04,2.138753421604633331e-03
6.540744216181337833e-04,2.158383838832378387e-03
6.497506401501595974e-04,2.135182032361626625e-03
6.374191143549978733e-04,2.067914931103587151e-03
6.278137443587183952e-04,1.988078700378537178e-03
6.248137797228991985e-04,1.926713855937123299e-03
6.224997923709452152e-04,1.897710841149091721e-03
6.174318841658532619e-04,1.896884175948798656e-03
6.108097732067108154e-04,1.910469844006001949e-03
6.044186884537339211e-04,1.925494754686951637e-03
6.005159812048077583e-04,1.938036992214620113e-03
5.996613763272762299e-04,1.949005411006510258e-03
5.979448324069380760e-04,1.952657476067543030e-03
5.922339041717350483e-04,1.945643685758113861e-03
5.856920615769922733e-04,1.937218126840889454e-03
5.826531560160219669e-04,1.934490981511771679e-03
5.815493641421198845e-04,1.931672566570341587e-03
5.781929357908666134e-04,1.919942209497094154e-03
5.729359691031277180e-04,1.902928110212087631e-03
5.690268008038401604e-04,1.891823136247694492e-03
