# Train loss, Test loss
8.001048699952661991e-04,2.768558915704488754e-03
8.061673725023865700e-04,2.934546209871768951e-03
7.728708442300558090e-04,2.784666605293750763e-03
7.620284450240433216e-04,2.773263957351446152e-03
7.788477232679724693e-04,2.959712408483028412e-03
7.927783299237489700e-04,2.790379105135798454e-03
1.005968544632196426e-03,3.301062155514955521e-03
8.348167175427079201e-04,2.688812324777245522e-03
8.993927040137350559e-04,2.599823055788874626e-03
9.661926305852830410e-04,2.965674735605716705e-03
8.200287702493369579e-04,2.876249840483069420e-03
8.843531832098960876e-04,2.927154768258333206e-03
8.555296808481216431e-04,3.272187663242220879e-03
8.239558665081858635e-04,3.063217271119356155e-03
8.151645888574421406e-04,3.086403477936983109e-03
8.185048936866223812e-04,3.258523996919393539e-03
8.216857677325606346e-04,2.973013790324330330e-03
7.873567519709467888e-04,2.991304034367203712e-03
7.871628622524440289e-04,3.018612274900078773e-03
8.652560063637793064e-04,2.859276486560702324e-03
9.511135285720229149e-04,3.302815370261669159e-03
8.152880473062396049e-04,3.021436976268887520e-03
8.582481532357633114e-04,2.903703600168228149e-03
8.206458296626806259e-04,2.863249043002724648e-03
1.896442146971821785e-03,1.717473496682941914e-03
1.899508177302777767e-03,1.989170676097273827e-03
1.448912429623305798e-03,1.761172083206474781e-03
1.494851312600076199e-03,1.834958558902144432e-03
1.548066735267639160e-03,2.043576678261160851e-03
1.309548388235270977e-03,1.947390614077448845e-03
1.544443075545132160e-03,1.974897459149360657e-03
1.351449172943830490e-03,2.045813715085387230e-03
1.340900431387126446e-03,2.148717874661087990e-03
1.476714154705405235e-03,2.252797828987240791e-03
1.339150476269423962e-03,2.224464667961001396e-03
1.337331603281199932e-03,2.240471076220273972e-03
1.448525115847587585e-03,2.632210729643702507e-03
1.146422233432531357e-03,2.660245401784777641e-03
1.310530933551490307e-03,2.834119368344545364e-03
1.186018576845526695e-03,2.849695272743701935e-03
1.007872051559388638e-03,2.808782039210200310e-03
1.259051845408976078e-03,2.885388676077127457e-03
1.156932092271745205e-03,3.034363966435194016e-03
1.068538171239197254e-03,3.180539468303322792e-03
1.110335579141974449e-03,2.990863751620054245e-03
9.672676096670329571e-04,2.793410560116171837e-03
9.707831777632236481e-04,2.856955630704760551e-03
9.224647074006497860e-04,2.597907790914177895e-03
9.273671312257647514e-04,2.411438385024666786e-03
8.936273516155779362e-04,2.627328271046280861e-03
8.709619287401437759e-04,2.649430185556411743e-03
8.808650309219956398e-04,2.540781628340482712e-03
7.971773738972842693e-04,2.698082709684967995e-03
8.421271922998130322e-04,2.785762539133429527e-03
8.522034622728824615e-04,2.370554022490978241e-03
7.806652574799954891e-04,2.365399152040481567e-03
8.575447136536240578e-04,2.526921685785055161e-03
8.130648056976497173e-04,2.265321090817451477e-03
7.551829912699759007e-04,2.311914693564176559e-03
8.305789669975638390e-04,2.509498037397861481e-03
7.868101820349693298e-04,2.299861051142215729e-03
7.465516100637614727e-04,2.334655029699206352e-03
7.940467330627143383e-04,2.502521499991416931e-03
7.729210774414241314e-04,2.293651225045323372e-03
7.292352383956313133e-04,2.348917070776224136e-03
7.562495884485542774e-04,2.463134238496422768e-03
7.584164268337190151e-04,2.288227668032050133e-03
7.109572179615497589e-04,2.329732757061719894e-03
7.315222173929214478e-04,2.399230608716607094e-03
7.457545725628733635e-04,2.227329649031162262e-03
6.944204797036945820e-04,2.248741220682859421e-03
7.322932942770421505e-04,2.312996657565236092e-03
7.953021558932960033e-04,2.187801292166113853e-03
6.904107867740094662e-04,2.217929344624280930e-03
7.489151903428137302e-04,2.263203728944063187e-03
7.908391417004168034e-04,2.141210017725825310e-03
6.800489500164985657e-04,2.210994949564337730e-03
7.560194353573024273e-04,2.294613746926188469e-03
7.942971424199640751e-04,2.140510128811001778e-03
6.810586201027035713e-04,2.207655226811766624e-03
7.642660057172179222e-04,2.225280040875077248e-03
7.917324546724557877e-04,2.065806416794657707e-03
6.906975177116692066e-04,2.193248132243752480e-03
7.462967187166213989e-04,2.220608759671449661e-03
7.559965597465634346e-04,2.059585880488157272e-03
6.900260341353714466e-04,2.209747442975640297e-03
7.242632564157247543e-04,2.263982081785798073e-03
8.269723039120435715e-04,2.147999592125415802e-03
6.819101399742066860e-04,2.204851713031530380e-03
7.357335998676717281e-04,2.200652379542589188e-03
8.078162791207432747e-04,2.060279948636889458e-03
6.788604077883064747e-04,2.162951510399580002e-03
7.225631270557641983e-04,2.214603358879685402e-03
7.712413207627832890e-04,2.083222148939967155e-03
6.647813715972006321e-04,2.206447999924421310e-03
6.967730587348341942e-04,2.166940364986658096e-03
7.583700935356318951e-04,2.022554399445652962e-03
6.612798897549510002e-04,2.146673155948519707e-03
6.822118884883821011e-04,2.167293801903724670e-03
7.391608669422566891e-04,2.070394111797213554e-03
6.563544156961143017e-04,2.188846003264188766e-03
6.640095962211489677e-04,2.170182997360825539e-03
7.549835718236863613e-04,2.094279741868376732e-03
6.697366479784250259e-04,2.223645336925983429e-03
